customerID,gender,SeniorCitizen,Partner,Dependents,tenure,tenure_group,MonthlyCharges,TotalCharges,spend_bucket,Churn
3703-VAVCL,MALE,0,YES,YES,2,0-1 year,90.0,190.05,High,YES
7107-UBYKY,FEMALE,0,YES,YES,35,1-3 years,25.75,882.55,Low,NO
4881-GQJTW,MALE,0,NO,NO,14,1-3 years,19.6,300.4,Low,NO
8519-QJGJD,FEMALE,0,NO,NO,14,1-3 years,75.35,1025.95,High,YES
7876-DNYAP,FEMALE,0,YES,YES,69,3+ years,19.8,1436.95,Low,NO
7905-NJMXS,MALE,1,YES,NO,7,0-1 year,64.2,475.0,Medium,NO
2882-WDTBA,MALE,0,YES,YES,69,3+ years,75.75,5388.15,High,NO
2091-GPPIQ,FEMALE,0,YES,YES,72,3+ years,78.95,5730.15,High,NO
6326-MTTXK,MALE,0,NO,NO,8,0-1 year,100.85,819.55,High,YES
5071-FBJFS,FEMALE,0,YES,YES,4,0-1 year,50.3,217.1,Medium,NO
2796-UUZZO,MALE,0,YES,YES,63,3+ years,80.3,4896.35,High,NO
2429-AYKKO,MALE,0,NO,NO,72,3+ years,19.85,1434.1,Low,NO
9798-OPFEM,FEMALE,0,NO,NO,46,3+ years,21.1,937.1,Low,NO
0330-IVZHA,FEMALE,0,YES,NO,5,0-1 year,69.95,330.15,Medium,YES
3794-NFNCH,MALE,0,YES,NO,30,1-3 years,50.0,1474.9,Medium,NO
5193-QLVZB,MALE,0,NO,NO,63,3+ years,104.75,6536.5,High,NO
7114-AEOZE,FEMALE,0,NO,NO,60,3+ years,19.85,1128.1,Low,NO
2886-KEFUM,FEMALE,0,YES,NO,63,3+ years,107.5,6873.75,High,YES
5522-NYKPB,MALE,0,YES,YES,25,1-3 years,85.9,2199.05,High,NO
4237-RLAQD,MALE,0,NO,NO,1,0-1 year,45.85,45.85,Medium,YES
9957-YODKZ,MALE,1,YES,NO,6,0-1 year,80.8,457.1,High,NO
6518-KZXCB,MALE,0,NO,NO,22,1-3 years,25.25,566.5,Low,NO
2245-ADZFJ,FEMALE,0,YES,YES,31,1-3 years,80.55,2471.6,High,NO
7776-QGYJC,FEMALE,0,YES,YES,39,3+ years,81.5,3107.3,High,NO
9313-QOLTZ,MALE,0,NO,NO,26,1-3 years,20.9,518.3,Low,NO
9651-GTSAQ,FEMALE,0,YES,NO,53,3+ years,106.1,5769.75,High,YES
3186-BAXNB,FEMALE,0,NO,NO,1,0-1 year,91.7,91.7,High,YES
4672-FOTSD,MALE,0,NO,NO,12,1-3 years,67.25,832.3,Medium,NO
0637-YLETY,FEMALE,0,NO,NO,16,1-3 years,95.6,1555.65,High,YES
9818-XQCUV,FEMALE,0,NO,NO,2,0-1 year,20.35,45.3,Low,NO
7338-ERIVA,MALE,0,NO,YES,39,3+ years,45.05,1790.6,Medium,NO
1157-BQCUW,MALE,0,NO,NO,1,0-1 year,74.95,74.95,High,YES
8259-NFJTV,FEMALE,0,YES,YES,7,0-1 year,34.65,246.6,Medium,NO
3223-DWFIO,MALE,1,NO,NO,4,0-1 year,69.35,261.65,Medium,NO
2660-EMUBI,MALE,1,NO,NO,10,0-1 year,95.35,898.35,High,YES
6968-GMKPR,FEMALE,0,NO,NO,55,3+ years,81.55,4509.5,High,NO
4751-ERMAN,MALE,0,YES,YES,72,3+ years,75.4,5480.25,High,NO
1436-ZMJAN,FEMALE,0,YES,NO,10,0-1 year,67.8,653.15,Medium,NO
3292-PBZEJ,MALE,1,NO,NO,11,0-1 year,111.4,1183.05,High,NO
0799-DDIHE,FEMALE,0,YES,YES,15,1-3 years,46.3,639.45,Medium,NO
3070-FNFZQ,FEMALE,0,YES,YES,23,1-3 years,20.4,478.75,Low,NO
2812-SFXMJ,MALE,0,NO,YES,1,0-1 year,20.05,20.05,Low,NO
7675-OZCZG,FEMALE,1,NO,NO,3,0-1 year,45.0,127.1,Medium,YES
5014-WUQMG,MALE,0,YES,YES,47,3+ years,96.1,4391.45,High,NO
5312-TSZVC,FEMALE,0,NO,YES,15,1-3 years,19.65,270.6,Low,NO
2003-CKLOR,MALE,0,NO,NO,66,3+ years,99.5,6710.5,High,YES
0993-OSGPT,FEMALE,1,YES,NO,68,3+ years,60.65,3975.9,Medium,NO
9254-RBFON,FEMALE,0,YES,YES,17,1-3 years,98.6,1704.95,High,YES
1205-WNWPJ,FEMALE,0,NO,NO,7,0-1 year,59.5,415.95,Medium,YES
9391-EOYLI,MALE,1,YES,NO,12,1-3 years,80.45,950.2,High,YES
7108-DGVUU,FEMALE,1,YES,NO,21,1-3 years,71.7,1497.05,High,NO
2782-JEEBU,MALE,0,NO,NO,21,1-3 years,36.0,780.15,Medium,NO
5127-BZENZ,FEMALE,0,YES,YES,56,3+ years,65.2,3512.15,Medium,NO
2720-FVBQP,FEMALE,0,YES,YES,6,0-1 year,48.95,273.25,Medium,NO
9906-NHHVC,FEMALE,1,NO,NO,65,3+ years,53.5,3517.9,Medium,NO
4522-XRWWI,MALE,0,YES,NO,42,3+ years,80.45,3375.9,High,NO
3766-EJLFL,FEMALE,0,YES,YES,68,3+ years,109.05,7508.55,High,NO
5939-SXWHM,MALE,0,YES,YES,48,3+ years,26.3,1245.05,Low,NO
8152-UOBNY,FEMALE,1,NO,NO,50,3+ years,106.8,5347.95,High,NO
7351-KYHQH,FEMALE,1,NO,NO,7,0-1 year,64.95,493.65,Medium,NO
7643-RCHXS,FEMALE,0,YES,YES,63,3+ years,19.35,1263.85,Low,NO
8246-SHFGA,MALE,0,NO,NO,17,1-3 years,21.1,385.55,Low,NO
8387-MOJJT,FEMALE,0,YES,YES,42,3+ years,77.95,3384.0,High,YES
0620-XEFWH,MALE,0,YES,YES,4,0-1 year,18.85,84.2,Low,NO
6485-QXWWE,FEMALE,0,NO,YES,62,3+ years,26.0,1638.7,Low,NO
2761-OCIAX,MALE,1,NO,NO,2,0-1 year,74.7,165.4,High,YES
7321-VGNKU,FEMALE,0,YES,NO,2,0-1 year,70.35,120.25,High,NO
5327-CNLUQ,MALE,0,YES,NO,48,3+ years,96.9,4473.45,High,NO
7552-KEYGT,MALE,0,YES,NO,27,1-3 years,19.55,520.55,Low,NO
5816-JMLGY,FEMALE,0,YES,YES,70,3+ years,80.4,5717.85,High,NO
3068-OMWZA,MALE,1,NO,NO,1,0-1 year,88.8,88.8,High,YES
2927-QRRQV,MALE,0,YES,NO,46,3+ years,94.65,4312.5,High,NO
6032-KRXXO,MALE,0,NO,NO,30,1-3 years,90.25,2755.35,High,YES
7459-RRWQZ,FEMALE,0,NO,NO,15,1-3 years,64.65,994.55,Medium,YES
6265-SXWBU,MALE,0,YES,YES,69,3+ years,95.75,6511.25,High,NO
7941-RCJOW,MALE,0,NO,NO,65,3+ years,19.55,1218.65,Low,NO
6374-NTQLP,MALE,1,YES,YES,72,3+ years,104.1,7447.7,High,NO
4154-AQUGT,MALE,1,YES,NO,13,1-3 years,89.05,1169.35,High,YES
2387-KDZQY,MALE,0,NO,NO,17,1-3 years,20.1,279.5,Low,NO
3584-WKTTW,MALE,0,YES,NO,51,3+ years,111.55,5720.35,High,NO
3399-BMLVW,MALE,0,YES,YES,51,3+ years,60.5,3121.45,Medium,NO
1971-DTCZB,FEMALE,0,YES,NO,72,3+ years,90.95,6468.6,High,NO
3092-IGHWF,MALE,0,YES,YES,67,3+ years,87.4,5918.8,High,YES
3374-PZLXD,MALE,0,NO,NO,34,1-3 years,19.7,675.6,Low,NO
3813-DHBBB,MALE,0,YES,NO,67,3+ years,50.95,3521.7,Medium,NO
2812-REYAT,FEMALE,0,YES,NO,49,3+ years,20.05,923.1,Low,NO
6518-PPLMZ,MALE,0,YES,YES,53,3+ years,19.4,1110.35,Low,NO
4939-KYYPY,MALE,0,NO,NO,27,1-3 years,59.45,1611.65,Medium,NO
8017-LXHFA,FEMALE,1,NO,NO,23,1-3 years,94.75,2293.6,High,YES
5930-GBIWP,MALE,0,NO,NO,69,3+ years,81.5,5553.25,High,NO
6022-KOUQO,FEMALE,0,YES,YES,2,0-1 year,29.05,44.75,Low,NO
6352-TWCAU,FEMALE,0,NO,NO,35,1-3 years,86.45,3029.1,High,YES
2361-UPSND,FEMALE,0,YES,NO,46,3+ years,70.6,3231.05,High,NO
6035-RIIOM,FEMALE,0,NO,NO,54,3+ years,97.2,5129.45,High,NO
2929-QNSRW,FEMALE,0,YES,NO,56,3+ years,98.25,5508.35,High,YES
1262-OPMFY,FEMALE,0,YES,NO,9,0-1 year,75.75,655.9,High,YES
9504-DSHWM,MALE,0,NO,NO,20,1-3 years,59.2,1191.2,Medium,NO
5035-BVCXS,MALE,0,NO,NO,11,0-1 year,75.9,866.4,High,NO
6267-DCFFZ,FEMALE,1,YES,NO,30,1-3 years,90.05,2627.2,High,NO
3533-UVMOM,MALE,0,YES,NO,68,3+ years,70.95,4741.45,High,NO
2439-LYPMQ,MALE,1,YES,NO,38,3+ years,102.6,4009.2,High,NO
4248-QPAVC,FEMALE,1,YES,NO,17,1-3 years,85.35,1463.45,High,YES
1899-VXWXM,MALE,0,NO,NO,48,3+ years,106.1,5082.8,High,YES
1478-VPOAD,FEMALE,0,NO,NO,1,0-1 year,43.8,43.8,Medium,NO
9995-HOTOH,MALE,0,YES,YES,63,3+ years,59.0,3707.6,Medium,NO
2988-PLAHS,FEMALE,0,NO,NO,3,0-1 year,69.95,220.45,Medium,NO
1371-OJCEK,FEMALE,0,NO,NO,48,3+ years,24.35,1133.7,Low,NO
4999-IEZLT,MALE,0,NO,NO,66,3+ years,29.45,1983.15,Low,NO
8883-ANODQ,FEMALE,0,YES,YES,68,3+ years,84.4,5746.75,High,NO
4690-LLKUA,MALE,1,NO,NO,17,1-3 years,45.05,770.6,Medium,YES
2351-RRBUE,FEMALE,0,YES,YES,7,0-1 year,20.65,134.05,Low,NO
5980-BDHPY,MALE,0,YES,NO,72,3+ years,87.1,6230.1,High,NO
1498-DQNRX,FEMALE,0,YES,NO,29,1-3 years,19.85,573.05,Low,NO
9469-WEJBT,MALE,0,YES,NO,37,3+ years,90.35,3419.3,High,NO
3331-HQDTW,FEMALE,0,NO,NO,34,1-3 years,109.8,3587.25,High,YES
9490-DFPMD,FEMALE,1,NO,NO,42,3+ years,84.65,3541.35,High,YES
2581-VKIRT,FEMALE,0,YES,YES,59,3+ years,65.5,3801.3,Medium,NO
5442-XSDCW,MALE,0,YES,YES,11,0-1 year,79.5,868.5,High,YES
7426-WEIJX,MALE,1,YES,YES,60,3+ years,80.95,4859.1,High,NO
2851-MMUTZ,FEMALE,0,NO,NO,27,1-3 years,56.15,1439.35,Medium,NO
3049-NDXFL,FEMALE,0,NO,NO,1,0-1 year,85.8,85.8,High,YES
8580-AECUZ,MALE,1,NO,NO,1,0-1 year,79.1,79.1,High,YES
3307-TLCUD,MALE,0,YES,NO,17,1-3 years,34.4,592.75,Medium,NO
6625-FLENO,MALE,0,YES,NO,58,3+ years,20.75,1185.95,Low,NO
2967-MXRAV,MALE,0,YES,YES,1,0-1 year,18.8,18.8,Low,NO
7963-GQRMY,FEMALE,0,YES,YES,3,0-1 year,44.3,134.5,Medium,YES
8189-HBVRW,FEMALE,0,NO,NO,53,3+ years,90.8,4921.2,High,NO
4163-KIUHY,MALE,0,NO,NO,35,1-3 years,25.6,901.25,Low,NO
1228-FZFRV,MALE,0,YES,YES,50,3+ years,105.95,5341.8,High,YES
3500-NSDOA,MALE,0,YES,YES,68,3+ years,70.8,4859.95,High,NO
1171-TYKUR,MALE,0,YES,NO,47,3+ years,25.4,1139.2,Low,NO
3761-FLYZI,FEMALE,1,YES,NO,65,3+ years,108.8,7082.45,High,NO
2058-DCJBE,MALE,0,NO,NO,5,0-1 year,69.75,324.6,Medium,YES
5364-XYIRR,MALE,0,YES,NO,51,3+ years,94.65,4812.75,High,YES
4829-AUOAX,FEMALE,0,NO,NO,46,3+ years,96.05,4399.5,High,YES
1219-NNDDO,FEMALE,0,NO,NO,9,0-1 year,76.85,663.55,High,NO
8388-DMKAE,FEMALE,0,NO,NO,8,0-1 year,20.25,174.65,Low,NO
4403-BWPAY,MALE,0,NO,NO,14,1-3 years,24.8,321.7,Low,NO
9659-QEQSY,FEMALE,0,NO,NO,45,3+ years,115.65,5125.5,High,NO
5405-ZMYXQ,FEMALE,0,NO,NO,8,0-1 year,74.6,548.9,High,NO
5047-LHVLY,MALE,1,NO,YES,1,0-1 year,50.15,50.15,Medium,YES
1442-OKRJE,MALE,0,YES,YES,66,3+ years,103.15,7031.3,High,NO
4737-AQCPU,MALE,0,YES,YES,72,3+ years,72.1,5016.65,High,NO
9158-VCTQB,FEMALE,0,YES,NO,41,3+ years,113.6,4594.95,High,YES
2808-CHTDM,FEMALE,0,YES,YES,23,1-3 years,25.1,611.45,Low,NO
6311-UEUME,FEMALE,0,NO,NO,29,1-3 years,78.9,2384.15,High,YES
0793-TWELN,FEMALE,0,NO,NO,4,0-1 year,80.15,319.85,High,NO
3283-WCWXT,MALE,0,YES,YES,6,0-1 year,25.4,153.3,Low,NO
1060-ENTOF,FEMALE,1,YES,NO,67,3+ years,105.4,7035.6,High,NO
0999-QXNSA,MALE,1,NO,YES,7,0-1 year,45.75,344.2,Medium,NO
5451-MHQOF,MALE,0,YES,YES,56,3+ years,24.45,1431.65,Low,NO
4836-WNFNO,FEMALE,0,YES,NO,72,3+ years,25.0,1849.2,Low,NO
9225-BZLNZ,MALE,0,YES,NO,72,3+ years,85.25,6083.1,High,NO
0354-VXMJC,MALE,0,YES,YES,23,1-3 years,19.6,426.65,Low,NO
4422-QVIJA,FEMALE,0,NO,YES,35,1-3 years,50.15,1655.35,Medium,NO
9365-SRSZE,MALE,1,YES,NO,27,1-3 years,70.55,1943.9,High,NO
6839-ITVZJ,FEMALE,0,YES,YES,26,1-3 years,60.05,1616.15,Medium,YES
8332-OSJDW,MALE,0,YES,YES,12,1-3 years,26.4,314.95,Low,NO
4735-BJKOU,FEMALE,0,NO,NO,40,3+ years,20.15,804.85,Low,NO
0274-JKUJR,MALE,0,YES,YES,7,0-1 year,58.85,465.7,Medium,NO
5740-YHGTW,MALE,0,YES,YES,70,3+ years,97.55,6669.05,High,NO
8917-SZTTJ,MALE,0,YES,YES,60,3+ years,19.65,1161.75,Low,NO
1696-MZVAU,MALE,0,YES,YES,39,3+ years,25.25,947.75,Low,NO
7359-WWYJV,MALE,0,YES,NO,72,3+ years,114.45,8375.05,High,NO
0375-HVGXO,FEMALE,0,NO,NO,1,0-1 year,34.7,34.7,Medium,YES
4906-ZHGPK,MALE,0,YES,YES,54,3+ years,70.7,3770.0,High,NO
8593-WHYHV,MALE,0,NO,NO,3,0-1 year,85.3,264.8,High,YES
3795-GWTRD,FEMALE,0,YES,YES,63,3+ years,75.55,4707.85,High,NO
1298-PHBTI,MALE,0,YES,YES,71,3+ years,84.8,6152.4,High,NO
6223-DHJGV,FEMALE,0,NO,NO,42,3+ years,20.65,958.1,Low,NO
6961-MJKBO,MALE,0,NO,NO,47,3+ years,20.45,943.0,Low,NO
6097-EQISJ,FEMALE,0,YES,YES,66,3+ years,102.45,6615.15,High,YES
4423-YLHDV,FEMALE,0,YES,NO,21,1-3 years,104.4,2200.25,High,YES
8158-WPEZG,MALE,0,NO,NO,11,0-1 year,35.65,425.1,Medium,NO
0107-YHINA,MALE,0,NO,YES,1,0-1 year,99.75,99.75,High,YES
4918-FYJNT,FEMALE,1,YES,NO,55,3+ years,90.45,5044.8,High,NO
0727-BNRLG,MALE,0,NO,NO,69,3+ years,97.65,6743.55,High,NO
4854-CIDCF,FEMALE,1,NO,NO,3,0-1 year,73.85,196.4,High,NO
8640-SDGKB,MALE,0,NO,NO,4,0-1 year,74.4,299.7,High,YES
3280-MRDOF,MALE,1,NO,NO,30,1-3 years,69.1,2093.9,Medium,NO
6435-SRWBJ,FEMALE,0,NO,NO,5,0-1 year,82.75,417.75,High,NO
9964-WBQDJ,FEMALE,0,YES,NO,71,3+ years,24.4,1725.4,Low,NO
6303-KFWSL,FEMALE,0,NO,NO,29,1-3 years,55.25,1620.2,Medium,NO
1702-CCFNJ,MALE,0,YES,NO,52,3+ years,61.35,3169.55,Medium,NO
8932-CZHRQ,MALE,0,NO,NO,68,3+ years,76.75,5233.25,High,NO
0386-CWRGM,FEMALE,0,YES,YES,46,3+ years,19.4,967.85,Low,NO
5515-RUGKN,MALE,0,NO,NO,8,0-1 year,54.75,438.05,Medium,NO
0404-AHASP,MALE,0,YES,NO,72,3+ years,19.7,1421.9,Low,NO
7279-NMVJC,FEMALE,0,NO,NO,17,1-3 years,19.9,323.15,Low,NO
2081-VEYEH,MALE,0,NO,NO,3,0-1 year,107.95,318.6,High,NO
6407-UTSLV,FEMALE,1,NO,NO,2,0-1 year,83.8,163.7,High,NO
4116-TZAQJ,FEMALE,0,NO,NO,9,0-1 year,74.25,639.65,High,YES
9060-HJJRW,FEMALE,0,NO,NO,51,3+ years,56.4,2928.5,Medium,NO
2587-YNLES,FEMALE,0,YES,YES,6,0-1 year,20.1,100.35,Low,NO
7398-SKNQZ,FEMALE,0,YES,NO,3,0-1 year,94.9,273.2,High,NO
5935-FCCNB,FEMALE,1,NO,NO,17,1-3 years,94.2,1608.15,High,NO
1958-RNRKS,MALE,0,YES,NO,30,1-3 years,49.9,1441.95,Medium,NO
5136-RGMZO,MALE,0,NO,NO,31,1-3 years,71.05,2168.15,High,NO
8345-MVDYC,FEMALE,0,NO,NO,45,3+ years,81.65,3618.7,High,NO
8226-BXGES,MALE,0,YES,NO,64,3+ years,89.45,5692.65,High,NO
3877-JRJIP,MALE,0,NO,NO,1,0-1 year,59.85,59.85,Medium,YES
8375-DKEBR,FEMALE,1,NO,NO,1,0-1 year,69.6,69.6,Medium,YES
9705-IOVQQ,MALE,1,YES,YES,61,3+ years,99.0,5969.3,High,NO
1015-OWJKI,MALE,0,NO,NO,1,0-1 year,19.05,19.05,Low,NO
7511-YMXVQ,MALE,0,NO,NO,9,0-1 year,45.4,418.8,Medium,YES
2040-XBAVJ,MALE,0,YES,YES,72,3+ years,114.45,8100.55,High,NO
7551-JOHTI,FEMALE,0,NO,NO,1,0-1 year,19.5,19.5,Low,YES
8887-IPQNC,FEMALE,0,YES,NO,7,0-1 year,44.25,313.45,Medium,NO
8646-JCOMS,FEMALE,0,YES,NO,66,3+ years,90.55,6130.95,High,NO
9804-ICWBG,MALE,0,NO,NO,1,0-1 year,69.9,69.9,Medium,YES
1222-KJNZD,MALE,0,YES,YES,40,3+ years,20.4,745.3,Low,NO
0106-GHRQR,MALE,0,NO,NO,16,1-3 years,71.4,1212.1,High,NO
5318-IXUZF,FEMALE,0,NO,NO,2,0-1 year,87.15,183.75,High,YES
3768-VHXQO,MALE,0,YES,NO,67,3+ years,24.85,1583.5,Low,NO
8952-WCVCD,FEMALE,0,YES,NO,41,3+ years,104.45,4162.05,High,NO
2418-TPEUN,FEMALE,0,YES,YES,56,3+ years,19.8,1119.9,Low,NO
3963-RYFNS,FEMALE,0,NO,NO,72,3+ years,116.45,8013.55,High,NO
3198-VELRD,FEMALE,0,YES,YES,3,0-1 year,84.75,264.85,High,YES
8540-ZQGEA,FEMALE,0,YES,NO,54,3+ years,20.05,1102.4,Low,NO
1320-REHCS,MALE,1,NO,NO,52,3+ years,110.75,5832.0,High,NO
4137-JOPHL,FEMALE,0,NO,NO,50,3+ years,89.7,4304.5,High,NO
9436-ZBZCT,MALE,0,NO,NO,14,1-3 years,89.95,1178.4,High,YES
7801-CEDNV,MALE,0,YES,NO,27,1-3 years,48.7,1421.75,Medium,NO
2057-BOYKM,FEMALE,1,YES,NO,72,3+ years,96.6,6827.5,High,NO
3658-QQJYD,MALE,0,NO,NO,62,3+ years,74.3,4698.05,High,NO
1803-BGNBD,FEMALE,0,NO,NO,12,1-3 years,54.3,654.5,Medium,NO
0134-XWXCE,FEMALE,1,NO,NO,44,3+ years,74.85,3268.05,High,NO
6950-TWMYB,MALE,0,YES,YES,54,3+ years,79.95,4362.05,High,NO
5848-FHRFC,FEMALE,0,NO,NO,68,3+ years,20.05,1386.9,Low,NO
2243-FNMMI,MALE,0,NO,NO,20,1-3 years,19.4,415.4,Low,NO
2511-MORQY,MALE,0,YES,YES,50,3+ years,54.9,2614.1,Medium,NO
5356-KZCKT,MALE,0,NO,NO,58,3+ years,24.45,1513.6,Low,NO
9470-XCCEM,MALE,0,YES,YES,35,1-3 years,89.65,3161.6,High,NO
6519-CFDBX,FEMALE,0,NO,NO,2,0-1 year,45.4,80.95,Medium,NO
3902-MIVLE,MALE,0,YES,YES,63,3+ years,75.7,4676.7,High,NO
0409-WTMPL,FEMALE,0,YES,NO,58,3+ years,110.65,6526.65,High,NO
8763-KIAFH,FEMALE,0,YES,YES,27,1-3 years,20.55,583.3,Low,NO
3669-WHAFY,FEMALE,0,YES,NO,71,3+ years,115.15,8078.1,High,NO
3055-VTCGS,FEMALE,0,NO,NO,63,3+ years,58.55,3503.5,Medium,NO
3144-KMTWZ,MALE,0,YES,NO,71,3+ years,93.25,6669.45,High,NO
7279-BUYWN,FEMALE,1,NO,NO,41,3+ years,113.2,4689.5,High,YES
7156-MHUGY,MALE,1,NO,NO,13,1-3 years,90.5,1201.15,High,YES
7198-GLXTC,MALE,0,NO,NO,2,0-1 year,79.0,143.65,High,YES
2007-QVGAW,FEMALE,0,YES,YES,68,3+ years,19.35,1292.65,Low,NO
5207-PLSTK,MALE,0,YES,YES,1,0-1 year,48.75,48.75,Medium,NO
2307-FYNNL,MALE,1,NO,NO,65,3+ years,109.05,7108.2,High,NO
5605-XNWEN,MALE,1,YES,NO,72,3+ years,25.0,1802.55,Low,NO
2155-AMQRX,FEMALE,0,NO,NO,28,1-3 years,54.9,1505.15,Medium,NO
6181-AXXYF,MALE,0,YES,YES,72,3+ years,24.75,1859.1,Low,NO
5091-HFAZW,FEMALE,0,NO,NO,2,0-1 year,91.15,168.5,High,NO
0516-VRYBW,FEMALE,0,NO,YES,18,1-3 years,20.15,390.85,Low,YES
2519-LBNQL,MALE,1,YES,NO,60,3+ years,104.35,6339.45,High,NO
8623-ULFNQ,FEMALE,1,NO,NO,26,1-3 years,66.05,1652.4,Medium,NO
8380-PEFPE,MALE,0,NO,YES,1,0-1 year,71.65,71.65,High,YES
5687-DKDTV,FEMALE,0,NO,NO,4,0-1 year,20.35,77.5,Low,YES
1568-LJSZU,MALE,0,YES,YES,68,3+ years,92.2,6392.85,High,NO
7530-HDYDS,FEMALE,0,NO,NO,38,3+ years,84.25,3264.5,High,YES
7789-HKSBS,FEMALE,1,YES,NO,42,3+ years,105.2,4599.15,High,NO
7416-CKTEP,FEMALE,0,YES,NO,57,3+ years,19.6,1134.25,Low,NO
2586-CWXVV,MALE,0,YES,NO,54,3+ years,30.4,1621.35,Medium,NO
3096-IZETN,FEMALE,0,NO,NO,12,1-3 years,78.1,947.3,High,YES
2348-KCJLT,FEMALE,0,YES,NO,44,3+ years,61.5,2722.2,Medium,NO
8401-EMUWF,MALE,0,YES,YES,42,3+ years,69.4,3058.3,Medium,NO
4193-IBKSW,MALE,0,YES,YES,72,3+ years,24.75,1769.6,Low,NO
5377-NDTOU,FEMALE,0,YES,YES,71,3+ years,91.05,6293.75,High,NO
5922-ABDVO,FEMALE,0,YES,NO,19,1-3 years,89.65,1761.05,High,YES
2474-LCNUE,FEMALE,0,YES,NO,23,1-3 years,73.65,1642.75,High,NO
0839-QNXME,FEMALE,0,NO,NO,30,1-3 years,19.4,578.5,Low,NO
3506-OVLKD,MALE,0,NO,NO,35,1-3 years,26.2,954.9,Low,NO
9172-ANCRX,FEMALE,0,NO,NO,10,0-1 year,98.7,973.25,High,YES
6650-VJONK,MALE,0,NO,NO,1,0-1 year,43.85,43.85,Medium,NO
2178-PMGCJ,MALE,0,NO,NO,22,1-3 years,69.7,1490.4,Medium,NO
7492-TAFJD,MALE,0,YES,YES,7,0-1 year,38.55,280.0,Medium,NO
2773-MADBQ,FEMALE,0,NO,NO,36,1-3 years,53.1,1901.25,Medium,NO
6016-LVTJQ,FEMALE,0,YES,YES,34,1-3 years,20.65,716.4,Low,NO
7860-KSUGX,MALE,0,YES,YES,72,3+ years,64.45,4720.0,Medium,NO
8966-KZXXA,MALE,0,YES,YES,36,1-3 years,25.1,930.95,Low,NO
6910-HADCM,FEMALE,0,NO,NO,1,0-1 year,76.35,76.35,High,YES
4816-LXZYW,FEMALE,0,NO,NO,23,1-3 years,79.15,1676.95,High,YES
9606-PBKBQ,MALE,1,YES,NO,32,1-3 years,85.0,2642.05,High,YES
5149-QYTTU,FEMALE,0,YES,YES,71,3+ years,95.15,6770.85,High,NO
2070-XYMFH,FEMALE,1,NO,NO,23,1-3 years,79.35,1835.3,High,NO
2085-BOJKI,MALE,0,YES,NO,17,1-3 years,96.65,1588.25,High,NO
0817-HSUSE,MALE,0,NO,NO,1,0-1 year,75.5,75.5,High,NO
5442-PPTJY,MALE,0,YES,YES,12,1-3 years,19.7,258.35,Low,NO
1927-QEWMY,FEMALE,0,YES,NO,72,3+ years,20.5,1502.25,Low,NO
1663-MHLHE,MALE,0,NO,NO,1,0-1 year,19.2,19.2,Low,NO
5663-QBGIS,MALE,1,YES,NO,72,3+ years,98.35,6929.4,High,NO
4450-MDZFX,MALE,0,YES,YES,60,3+ years,74.35,4453.3,High,NO
6701-DHKWQ,FEMALE,0,YES,YES,61,3+ years,51.35,3244.4,Medium,NO
7554-AKDQF,FEMALE,0,YES,NO,6,0-1 year,45.65,323.45,Medium,NO
3536-IQCTX,MALE,1,YES,NO,32,1-3 years,85.3,2661.1,High,YES
4911-BANWH,FEMALE,0,NO,YES,31,1-3 years,86.55,2697.4,High,YES
8496-EJAUI,MALE,0,NO,NO,19,1-3 years,73.85,1424.5,High,YES
0794-YVSGE,MALE,0,YES,YES,72,3+ years,20.3,1401.15,Low,NO
5423-BHIXO,FEMALE,0,NO,NO,32,1-3 years,54.2,1739.6,Medium,NO
6908-VVYHM,MALE,0,YES,NO,65,3+ years,90.65,5931.0,High,NO
2959-EEXWB,FEMALE,0,YES,YES,45,3+ years,50.9,2333.85,Medium,NO
1839-UMACK,MALE,0,NO,NO,42,3+ years,25.05,949.85,Low,NO
3030-YDNRM,MALE,0,NO,NO,8,0-1 year,74.85,572.45,High,NO
7321-KKSDU,MALE,0,NO,YES,32,1-3 years,20.5,696.8,Low,NO
3402-XRIUO,FEMALE,1,YES,NO,22,1-3 years,63.55,1381.8,Medium,NO
3132-TVFDZ,MALE,1,YES,NO,57,3+ years,44.85,2572.95,Medium,YES
8286-AFUYI,MALE,0,NO,NO,1,0-1 year,47.95,47.95,Medium,NO
8080-DDEMJ,MALE,1,NO,NO,1,0-1 year,45.1,45.1,Medium,YES
8356-WUAOJ,FEMALE,0,YES,NO,1,0-1 year,45.0,45.0,Medium,NO
6365-MTGZX,MALE,0,NO,NO,24,1-3 years,96.0,2122.45,High,YES
1349-WXNGG,MALE,0,NO,NO,1,0-1 year,20.05,20.05,Low,YES
8058-DMYRU,MALE,1,NO,NO,54,3+ years,90.05,4931.8,High,NO
9350-ZXYJC,FEMALE,0,NO,NO,4,0-1 year,25.3,116.95,Low,NO
6990-YNRIO,MALE,0,YES,YES,65,3+ years,108.65,6937.95,High,YES
8958-JPTRR,FEMALE,0,YES,NO,56,3+ years,24.3,1261.7,Low,NO
6959-GQEGV,MALE,0,NO,NO,45,3+ years,75.95,3273.8,High,NO
3173-WSSUE,FEMALE,0,YES,YES,71,3+ years,19.7,1415.85,Low,NO
1265-HVPZB,MALE,0,YES,NO,59,3+ years,66.4,3958.2,Medium,NO
4115-UMJFQ,MALE,0,NO,NO,69,3+ years,35.75,2492.25,Medium,NO
7369-TRPFD,MALE,0,NO,NO,19,1-3 years,18.8,279.2,Low,NO
